Date,Open,High,Low,Close,Volume
2007-01-11,64.23182,64.23182,64.23182,64.23182,8900.0
2007-01-12,64.129105,64.17407,64.129105,64.17407,2100.0
2007-01-16,64.14195,64.18691,64.14195,64.18691,2200.0
2007-01-17,64.1933,64.1933,64.11622,64.11622,800.0
2007-01-18,64.13548,64.13548,64.13548,64.13548,4000.0
2007-01-19,64.16765,64.17407,64.16765,64.17407,200.0
2007-01-22,64.17407,64.17407,64.17407,64.17407,0.0
2007-01-23,64.17401,64.17401,64.103355,64.103355,3300.0
2007-01-24,64.11621,64.13548,64.11621,64.13548,8700.0
2007-01-25,64.14833,64.14833,64.02629,64.032715,11500.0
2007-01-26,63.981327,63.99417,63.981327,63.99417,7100.0
2007-01-29,63.981316,63.981316,63.955624,63.955624,4200.0
2007-01-30,64.01988,64.01988,64.007034,64.007034,3700.0
2007-01-31,64.071266,64.161194,64.06484,64.161194,27100.0
2007-02-01,64.229454,64.229454,64.13284,64.16505,34800.0
2007-02-02,64.18437,64.19725,64.177925,64.19725,8200.0
2007-02-05,64.21016,64.23592,64.19728,64.229485,101900.0
2007-02-06,64.21661,64.3712,64.21661,64.36476,38000.0
2007-02-07,64.4034,64.44205,64.37763,64.42916,2000.0
2007-02-08,64.442024,64.4549,64.442024,64.4549,700.0
2007-02-09,64.35188,64.36476,64.33256,64.36476,7500.0
2007-02-12,64.32608,64.36473,64.29388,64.29388,4100.0
2007-02-13,64.32606,64.32606,64.30029,64.30029,600.0
2007-02-14,64.48711,64.55152,64.48711,64.532196,6600.0
2007-02-15,64.60306,64.62882,64.59662,64.59662,11500.0
2007-02-16,64.654594,64.67392,64.648155,64.66103,6500.0
2007-02-20,64.628815,64.69967,64.61594,64.69967,6900.0
2007-02-21,64.62879,64.73185,64.57082,64.73185,18200.0
2007-02-22,64.635216,64.65454,64.58369,64.60945,14900.0
2007-02-23,64.67383,64.744675,64.67383,64.71892,107900.0
2007-02-26,64.82205,64.854256,64.82205,64.854256,1700.0
2007-02-27,64.9508,65.31794,64.89283,65.253525,9000.0
2007-02-28,65.02814,65.0539,65.02814,65.0539,1200.0
2007-03-01,65.09398,65.09398,65.00346,65.05519,2000.0
2007-03-02,64.79657,65.132774,64.79657,65.10691,5700.0
2007-03-05,65.21686,65.22332,65.14574,65.14574,1600.0
2007-03-06,65.07458,65.119835,65.07458,65.08751,2100.0
2007-03-07,65.12633,65.20391,65.12633,65.20391,4200.0
2007-03-08,65.16512,65.16512,65.16512,65.16512,100.0
2007-03-09,64.98408,64.99701,64.96468,64.99701,1300.0
2007-03-12,65.061676,65.094,65.061676,65.094,1100.0
2007-03-13,65.19093,65.27498,65.17153,65.27498,400.0
2007-03-14,65.236244,65.33323,65.22331,65.22331,1800.0
2007-03-15,65.19745,65.20392,65.15866,65.19745,6800.0
2007-03-16,65.12633,65.223305,65.12633,65.18452,11100.0
2007-03-19,65.09398,65.10691,65.09398,65.10691,1100.0
2007-03-20,65.19092,65.19092,65.171524,65.19092,7600.0
2007-03-21,65.13925,65.28796,65.11339,65.28796,2200.0
2007-03-22,65.229774,65.229774,65.15219,65.16512,6600.0
2007-03-23,65.14574,65.1522,65.132805,65.14574,8000.0
2007-03-26,65.094,65.249176,65.094,65.19745,6800.0
2007-03-27,65.158585,65.17798,65.1198,65.13919,8200.0
2007-03-28,65.25567,65.288,65.17162,65.17162,2700.0
2007-03-29,65.14574,65.1716,65.132805,65.14574,10600.0
2007-03-30,65.08753,65.171585,65.08753,65.094,6800.0
2007-04-02,65.1154,65.23873,65.09593,65.23873,72700.0
2007-04-03,65.1609,65.16739,65.141426,65.16739,7400.0
2007-04-04,65.18681,65.23225,65.18681,65.18681,5100.0
2007-04-05,65.1933,65.20628,65.082954,65.082954,10600.0
2007-04-09,64.93367,64.93367,64.881744,64.920685,8200.0
2007-04-10,65.0116,65.03107,65.0116,65.03107,117400.0
2007-04-11,65.06349,65.09595,65.04402,65.04402,11900.0
2007-04-12,65.05047,65.05047,65.005035,65.01153,8600.0
2007-04-13,65.02452,65.03101,64.953125,64.95962,3700.0
2007-04-16,64.97906,65.02449,64.97906,65.02449,400.0
2007-04-17,65.06996,65.154335,65.06996,65.14136,6900.0
2007-04-18,65.245255,65.27122,65.245255,65.26473,2300.0
2007-04-19,65.310104,65.310104,65.23871,65.251686,4300.0
2007-04-20,65.23224,65.23873,65.186806,65.23873,600.0
2007-04-23,65.30361,65.36202,65.28414,65.29063,20600.0
2007-04-24,65.31009,65.40745,65.31009,65.36851,1300.0
2007-04-25,65.3166,65.38799,65.3166,65.34256,2000.0
2007-04-26,65.329636,65.329636,65.25824,65.26473,6400.0
2007-04-27,65.284225,65.284225,65.24528,65.24528,2800.0
2007-04-30,65.349106,65.41401,65.349106,65.41401,900.0
2007-05-01,65.46217,65.46217,65.29277,65.3905,5400.0
2007-05-02,65.37747,65.3905,65.37096,65.3905,1100.0
2007-05-03,65.2993,65.31233,65.279755,65.31233,400.0
2007-05-04,65.39702,65.403534,65.3905,65.3905,2200.0
2007-05-07,65.41004,65.41004,65.39701,65.39701,900.0
2007-05-08,65.46223,65.46223,65.40358,65.44268,107700.0
2007-05-09,65.429634,65.43615,65.34493,65.34493,4700.0
