Date,Open,High,Low,Close,Volume
2011-10-20,34.621025,34.930138,34.27756,34.930138,1600.0
2011-10-21,34.97823,35.15683,34.97823,35.15683,1100.0
2011-10-24,35.15683,35.15683,35.15683,35.15683,0.0
2011-10-25,35.101868,35.101868,34.97822,35.060654,3500.0
2011-10-26,35.246128,35.246128,35.088135,35.088135,500.0
2011-10-27,34.875183,36.29025,34.875183,36.18721,3300.0
2011-10-28,35.83688,35.933052,35.83688,35.933052,3100.0
2011-10-31,35.005703,35.060658,34.95762,35.053787,2400.0
2011-11-01,34.03027,34.13331,34.03027,34.13331,8200.0
2011-11-02,34.13331,34.13331,34.13331,34.13331,0.0
2011-11-03,34.875183,35.060654,34.875183,35.060654,300.0
2011-11-04,35.32168,35.32168,34.311897,34.627884,500.0
2011-11-07,34.77902,34.79276,34.77902,34.79276,800.0
2011-11-08,35.225513,35.225513,35.225513,35.225513,100.0
2011-11-09,34.717194,34.717194,33.61811,33.61811,1500.0
2011-11-10,34.071476,34.332508,34.071476,34.332508,600.0
2011-11-11,34.875183,34.875183,34.758404,34.8271,2300.0
2011-11-14,34.250088,34.270695,34.250088,34.270695,1000.0
2011-11-15,34.29817,34.504246,34.29817,34.504246,400.0
2011-11-16,34.291306,34.291306,34.291306,34.291306,800.0
2011-11-17,33.90662,33.90662,33.44638,33.44638,400.0
2011-11-18,33.824192,34.002792,33.824192,33.92036,1600.0
2011-11-21,33.308994,33.35708,33.24717,33.35708,1700.0
2011-11-22,33.425774,33.521942,33.35708,33.412033,1000.0
2011-11-23,32.67702,32.67702,32.67702,32.67702,200.0
2011-11-25,32.62893,32.62893,32.62893,32.62893,100.0
2011-11-28,33.343338,33.343338,33.096046,33.096046,3000.0
2011-11-29,33.226566,33.29526,33.08918,33.08918,1100.0
2011-11-30,34.43556,34.538597,34.43556,34.469906,1100.0
2011-12-01,34.11957,34.15392,34.078358,34.078358,900.0
2011-12-02,34.078358,34.078358,34.078358,34.078358,0.0
2011-12-05,34.243214,34.243214,33.789845,33.789845,3900.0
2011-12-06,33.79671,33.81045,33.79671,33.81045,500.0
2011-12-07,34.016518,34.35998,34.016518,34.037125,1200.0
2011-12-08,34.037125,34.037125,34.037125,34.037125,0.0
2011-12-09,33.899754,34.13331,33.899754,34.13331,2300.0
2011-12-12,34.13331,34.13331,34.13331,34.13331,0.0
2011-12-13,33.70741,37.087082,33.460117,33.700542,34100.0
2011-12-14,33.90662,33.90662,33.384556,33.44638,8400.0
2011-12-15,33.76237,33.824196,33.68681,33.68681,3500.0
2011-12-16,33.803577,33.803577,33.5082,33.51507,2900.0
2011-12-19,33.638725,33.638725,33.30213,33.30213,21000.0
2011-12-20,34.084164,34.084164,34.084164,34.084164,400.0
2011-12-21,33.870193,34.042755,33.759758,34.035854,3000.0
2011-12-22,34.04275,34.139385,34.001335,34.139385,3300.0
2011-12-23,34.242928,34.512123,34.118683,34.208416,18300.0
2011-12-27,34.387886,34.387886,34.291252,34.380985,15100.0
2011-12-28,34.34647,34.34647,33.821884,34.00825,11300.0
2011-12-29,34.19462,34.39479,34.180813,34.360275,3900.0
2011-12-30,34.512123,34.69849,34.505222,34.66398,4800.0
2012-01-03,35.512974,35.512974,35.147144,35.147144,4400.0
2012-01-04,35.312805,35.312805,34.795124,34.795124,1700.0
2012-01-05,34.719193,34.719193,34.229122,34.33956,500.0
2012-01-06,34.33956,34.33956,34.33956,34.33956,0.0
2012-01-09,34.24983,34.33266,34.208416,34.33266,6800.0
2012-01-10,34.691586,34.719196,34.61566,34.61566,22000.0
2012-01-11,34.256737,34.477615,34.24293,34.477615,6400.0
2012-01-12,34.33265,34.44309,34.33265,34.44309,4700.0
2012-01-13,34.09108,34.09108,33.966835,33.987545,13000.0
2012-01-17,34.118683,34.38788,34.118683,34.22222,8400.0
2012-01-18,34.498314,34.56734,34.34646,34.54663,3300.0
2012-01-19,34.65707,34.670876,34.560436,34.62256,1800.0
2012-01-20,34.567345,34.581146,34.567345,34.581146,600.0
2012-01-23,34.71919,34.760605,34.629456,34.760605,2900.0
2012-01-24,34.374077,34.560444,34.311954,34.477615,10400.0
2012-01-25,34.160103,34.70539,34.091076,34.70539,2500.0
2012-01-26,34.86414,34.86414,34.7399,34.767506,1800.0
2012-01-27,34.767506,34.767506,34.767506,34.767506,0.0
2012-01-30,34.767506,34.767506,34.767506,34.767506,0.0
2012-01-31,34.560444,34.7192,33.359425,34.7192,14100.0
2012-02-01,35.043602,35.20236,35.002186,35.036697,5000.0
2012-02-02,34.815823,34.86414,34.505215,34.815823,51100.0
2012-02-03,35.305893,35.540577,35.27138,35.540577,2700.0
2012-02-06,35.229965,35.347305,35.13333,35.347305,7500.0
2012-02-07,35.76146,35.90641,35.65792,35.65792,4600.0
2012-02-08,36.348175,36.348175,35.685543,35.73386,27300.0
2012-02-09,35.816677,35.816677,35.699337,35.782166,2100.0
2012-02-10,35.409443,35.409443,35.271393,35.271393,11600.0
2012-02-13,35.706245,35.740757,35.616512,35.72005,5500.0
2012-02-14,35.443947,35.443947,35.202362,35.319702,9200.0
2012-02-15,35.471558,35.471558,35.38873,35.38873,600.0
2012-02-16,35.54058,35.692432,35.54058,35.65792,2100.0
2012-02-17,35.78907,35.78907,35.595802,35.595802,1100.0
2012-02-21,35.644127,35.692444,35.30591,35.49227,22900.0
2012-02-22,35.547485,35.69934,35.53368,35.61651,1100.0
2012-02-23,35.699333,35.795967,35.699333,35.795967,700.0
2012-02-24,35.961628,36.07897,35.899506,36.07897,3500.0
