Date,Open,High,Low,Close,Volume
2017-10-12,18.81687,18.81687,18.801907,18.81687,99600.0
2017-10-13,18.81687,18.81687,18.81687,18.81687,0.0
2017-10-16,18.81687,18.81687,18.81687,18.81687,0.0
2017-10-17,18.81687,18.81687,18.81687,18.81687,0.0
2017-10-18,18.81687,18.81687,18.81687,18.81687,0.0
2017-10-19,18.81687,18.81687,18.81687,18.81687,0.0
2017-10-20,18.81687,18.81687,18.81687,18.81687,0.0
2017-10-23,18.93658,18.93658,18.93658,18.93658,1000.0
2017-10-24,18.944065,18.944065,18.944065,18.944065,100.0
2017-10-25,18.944065,18.944065,18.944065,18.944065,0.0
2017-10-26,18.944065,18.944065,18.944065,18.944065,0.0
2017-10-27,18.944065,18.944065,18.944065,18.944065,0.0
2017-10-30,18.83184,18.83184,18.83184,18.83184,100.0
2017-10-31,18.872984,18.876724,18.872984,18.876724,200.0
2017-11-01,18.911144,18.920872,18.911144,18.920872,600.0
2017-11-02,18.920872,18.920872,18.920872,18.920872,0.0
2017-11-03,18.988953,18.988953,18.987457,18.987457,300.0
2017-11-06,19.063776,19.071259,19.063776,19.071259,200.0
2017-11-07,19.056295,19.056295,18.973995,18.973995,700.0
2017-11-08,18.973995,18.973995,18.973995,18.973995,0.0
2017-11-09,18.914137,18.914137,18.914137,18.914137,100.0
2017-11-10,18.914137,18.914137,18.914137,18.914137,0.0
2017-11-13,18.875982,18.875982,18.875982,18.875982,300.0
2017-11-14,18.875982,18.875982,18.875982,18.875982,0.0
2017-11-15,18.704647,18.80191,18.704647,18.80191,200.0
2017-11-16,18.80191,18.80191,18.80191,18.80191,0.0
2017-11-17,19.01888,19.01888,19.01888,19.01888,200.0
2017-11-20,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-21,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-22,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-24,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-27,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-28,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-29,19.01888,19.01888,19.01888,19.01888,0.0
2017-11-30,19.01888,19.01888,19.01888,19.01888,0.0
2017-12-01,19.01888,19.01888,19.01888,19.01888,0.0
2017-12-04,19.318155,19.318155,19.318155,19.318155,200.0
2017-12-05,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-06,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-07,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-08,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-11,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-12,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-13,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-14,19.318155,19.318155,19.318155,19.318155,0.0
2017-12-15,19.363045,19.363045,19.363045,19.363045,100.0
2017-12-18,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-19,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-20,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-21,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-22,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-26,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-27,19.363045,19.363045,19.363045,19.363045,0.0
2017-12-28,19.669804,19.669804,19.669804,19.669804,1000.0
2017-12-29,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-02,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-03,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-04,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-05,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-08,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-09,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-10,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-11,19.669804,19.669804,19.669804,19.669804,0.0
2018-01-12,20.551916,20.551916,20.551916,20.551916,500.0
2018-01-16,20.551916,20.551916,20.551916,20.551916,0.0
2018-01-17,20.551916,20.551916,20.551916,20.551916,0.0
2018-01-18,20.551916,20.551916,20.551916,20.551916,0.0
2018-01-19,20.81453,20.81453,20.81453,20.81453,400.0
2018-01-22,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-23,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-24,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-25,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-26,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-29,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-30,20.81453,20.81453,20.81453,20.81453,0.0
2018-01-31,20.81453,20.81453,20.81453,20.81453,0.0
2018-02-01,20.81453,20.81453,20.81453,20.81453,0.0
2018-02-02,20.81453,20.81453,20.81453,20.81453,0.0
2018-02-05,20.81453,20.81453,20.81453,20.81453,0.0
2018-02-06,19.28823,19.849371,19.28823,19.849371,800.0
2018-02-07,19.849371,19.849371,19.849371,19.849371,0.0
2018-02-08,19.849371,19.849371,19.849371,19.849371,0.0
2018-02-09,19.849371,19.849371,19.849371,19.849371,0.0
2018-02-12,19.475277,19.475277,19.475277,19.475277,400.0
2018-02-13,19.475277,19.475277,19.475277,19.475277,0.0
2018-02-14,19.475277,19.475277,19.475277,19.475277,0.0
2018-02-15,19.475277,19.475277,19.475277,19.475277,0.0
2018-02-16,19.475277,19.475277,19.475277,19.475277,0.0
2018-02-20,19.475277,19.475277,19.475277,19.475277,0.0
2018-02-21,20.036415,20.036415,20.036415,20.036415,800.0
2018-02-22,20.036415,20.036415,20.036415,20.036415,0.0
2018-02-23,20.036415,20.036415,20.036415,20.036415,0.0
2018-02-26,20.036415,20.036415,20.036415,20.036415,0.0
2018-02-27,20.036415,20.036415,20.036415,20.036415,0.0
2018-02-28,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-01,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-02,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-05,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-06,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-07,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-08,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-09,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-12,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-13,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-14,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-15,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-16,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-19,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-20,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-21,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-22,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-23,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-26,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-27,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-28,20.036415,20.036415,20.036415,20.036415,0.0
2018-03-29,20.036415,20.036415,20.036415,20.036415,0.0
