Date,Open,High,Low,Close,Volume
2020-10-29,17.317503,17.590937,17.317503,17.57362,12100.0
2020-10-30,17.590939,17.590939,17.44693,17.44693,4400.0
2020-11-02,17.755001,17.928177,17.663857,17.928177,8400.0
2020-11-03,18.320099,18.457726,18.265411,18.43494,4300.0
2020-11-04,17.90083,18.00109,17.700312,17.709427,15600.0
2020-11-05,18.219837,18.374783,18.21619,18.285461,44300.0
2020-11-06,18.356548,18.42035,17.978298,17.978298,2900.0
2020-11-09,19.988045,20.015387,19.587008,19.587008,512800.0
2020-11-10,19.869553,20.33439,19.869553,20.206789,1033900.0
2020-11-11,20.443768,20.443768,19.754713,19.895075,20900.0
2020-11-12,19.641697,19.641697,19.277119,19.477638,12900.0
2020-11-13,19.641697,20.05185,19.641697,20.006277,4200.0
2020-11-16,20.57137,20.908606,20.57137,20.89949,286100.0
2020-11-17,20.739986,20.945063,20.539469,20.881262,21400.0
2020-11-18,21.01798,21.090895,20.667072,20.667072,21900.0
2020-11-19,20.507572,20.653404,20.31617,20.648848,17000.0
2020-11-20,20.616941,20.645195,20.444677,20.645195,33000.0
2020-11-23,20.781004,21.30053,20.781004,21.136469,16800.0
2020-11-24,21.546623,21.94766,21.546623,21.911203,94800.0
2020-11-25,21.546618,21.710678,21.458208,21.655993,16100.0
2020-11-27,21.719797,21.847399,21.260427,21.48282,32400.0
2020-11-30,21.482815,21.482815,20.655222,20.658867,83400.0
2020-12-01,20.963293,21.191154,20.890377,21.027094,27500.0
2020-12-02,21.118237,21.219408,21.041676,21.193888,7300.0
2020-12-03,21.223059,21.41902,21.195715,21.259518,12100.0
2020-12-04,21.364334,21.94219,21.364334,21.94219,22000.0
2020-12-07,21.942188,21.942188,21.619535,21.920313,13800.0
2020-12-08,21.895704,22.038801,21.895704,22.038801,28400.0
2020-12-09,22.284893,22.348694,21.984116,22.151821,21900.0
2020-12-10,22.066145,22.193748,22.029688,22.193748,9500.0
2020-12-11,22.075254,22.15455,21.865622,21.957678,37500.0
2020-12-14,22.275776,22.293142,21.92843,21.92843,11000.0
2020-12-15,22.129526,22.540855,22.03812,22.51252,55000.0
2020-12-16,22.659683,22.668821,22.376322,22.439392,25500.0
