Date,Open,High,Low,Close,Volume
2023-09-28,22.529943,22.65718,22.49359,22.569023,20500.0
2023-09-29,22.875298,22.875298,22.464506,22.495407,67300.0
2023-10-02,22.639002,22.639002,22.38453,22.507221,56000.0
2023-10-03,22.49359,22.49359,22.22094,22.254566,24300.0
2023-10-04,22.248203,22.426334,22.23457,22.426334,8100.0
2023-10-05,22.35727,22.493593,22.30274,22.383625,30600.0
2023-10-06,22.26638,22.666267,22.234571,22.620825,13800.0
2023-10-09,22.575388,22.820772,22.569933,22.802595,15200.0
2023-10-10,22.848034,23.075241,22.81259,22.8753,99500.0
2023-10-11,22.929829,22.975271,22.848034,22.975271,14900.0
2023-10-12,23.038889,23.038889,22.802593,22.8753,45200.0
2023-10-13,22.966183,22.966183,22.684444,22.770784,12800.0
2023-10-16,22.85712,23.047976,22.85712,23.023438,14300.0
2023-10-17,22.911654,23.034346,22.857124,22.987997,8800.0
2023-10-18,22.96618,22.96618,22.675356,22.717161,7100.0
2023-10-19,22.82077,22.82077,22.566296,22.60174,9700.0
2023-10-20,22.520851,22.593557,22.36635,22.36635,19500.0
2023-10-23,22.102793,22.420883,22.102793,22.311823,13200.0
2023-10-24,22.4845,22.4845,22.411795,22.47087,9800.0
2023-10-25,22.370897,22.370897,22.201855,22.246387,5700.0
2023-10-26,22.180042,22.185495,21.94829,21.966467,6700.0
2023-10-27,22.039175,22.039175,21.775614,21.812876,5500.0
2023-10-30,21.90285,22.202763,21.90285,22.130056,19000.0
2023-10-31,22.057354,22.218218,22.030998,22.218218,13000.0
2023-11-01,22.324518,22.498642,22.232874,22.461985,21100.0
2023-11-02,22.67277,22.75983,22.67277,22.75983,5100.0
2023-11-03,22.911045,22.975197,22.8973,22.966032,11300.0
2023-11-06,22.96603,23.039345,22.96603,22.999023,8300.0
2023-11-07,23.002687,23.13099,23.002687,23.077835,5200.0
2023-11-08,23.039347,23.148405,23.002691,23.08517,7500.0
2023-11-09,23.121822,23.130987,22.939451,22.939451,3100.0
2023-11-10,23.025599,23.231798,22.96603,23.231798,3800.0
