Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-01-10 00:00:00-05:00,28.603117538366327,28.740020751953125,28.603117538366327,28.740020751953125,23700,0.0,0.0,0.0
2006-01-11 00:00:00-05:00,28.857366686933332,29.052942433052873,28.857366686933332,29.03827476501465,59300,0.0,0.0,0.0
2006-01-12 00:00:00-05:00,28.920929407802873,28.945376142683166,28.784024335173868,28.872034072875977,110500,0.0,0.0,0.0
2006-01-13 00:00:00-05:00,28.700907389139,28.842701074166868,28.676460652277825,28.828031539916992,32300,0.0,0.0,0.0
2006-01-17 00:00:00-05:00,28.334200881305296,28.427099227905273,28.26085880519141,28.427099227905273,92500,0.0,0.0,0.0
2006-01-18 00:00:00-05:00,28.163075374884286,28.172854444579638,27.94794143708708,28.07506561279297,66700,0.0,0.0,0.0
2006-01-19 00:00:00-05:00,28.28530425348858,28.407539797998325,28.26085751761991,28.363534927368164,17800,0.0,0.0,0.0
2006-01-20 00:00:00-05:00,28.456435237044992,28.466214304460838,27.967493057250977,27.967493057250977,42500,0.0,0.0,0.0
2006-01-23 00:00:00-05:00,28.309752220678238,28.44176496444662,28.27063595203105,28.431987762451172,54700,0.0,0.0,0.0
2006-01-24 00:00:00-05:00,28.407542839326585,28.49066398837873,28.339091225499278,28.441768646240234,70800,0.0,0.0,0.0
2006-01-25 00:00:00-05:00,28.544447563377524,28.583561971416405,28.397765269190227,28.480884552001953,108800,0.0,0.0,0.0
2006-01-26 00:00:00-05:00,28.82314060311539,28.93070660962194,28.784024335173868,28.872034072875977,105900,0.0,0.0,0.0
2006-01-27 00:00:00-05:00,29.140953352582088,29.238742162188014,28.906261328627703,28.920930862426758,138300,0.0,0.0,0.0
2006-01-30 00:00:00-05:00,29.038272611786383,29.067609810853767,28.964932411867206,29.062719345092773,79500,0.0,0.0,0.0
2006-01-31 00:00:00-05:00,29.150730042817322,29.312081845283824,29.01871544039007,29.16050910949707,90900,0.0,0.0,0.0
2006-02-01 00:00:00-05:00,29.160515495756986,29.302309195917328,29.160515495756986,29.287641525268555,350400,0.0,0.0,0.0
2006-02-02 00:00:00-05:00,29.170284471790993,29.180063537228882,28.911145765767976,28.950260162353516,25700,0.0,0.0,0.0
2006-02-03 00:00:00-05:00,28.691126736149997,28.920930153314416,28.622675130654134,28.798694610595703,33400,0.0,0.0,0.0
2006-02-06 00:00:00-05:00,28.798694544117335,28.867146149455184,28.700905737134825,28.8035831451416,20300,0.0,0.0,0.0
2006-02-07 00:00:00-05:00,28.82314083988973,28.89648104513308,28.603116493827027,28.652009963989258,43000,0.0,0.0,0.0
2006-02-08 00:00:00-05:00,28.60312018547379,28.725355741821968,28.45643789088929,28.666683197021484,60000,0.0,0.0,0.0
2006-02-09 00:00:00-05:00,28.89647878304629,28.906257849346474,28.652007721040263,28.686233520507812,179100,0.0,0.0,0.0
2006-02-10 00:00:00-05:00,28.920929987243532,28.920929987243532,28.485769890923955,28.61778450012207,174300,0.0,0.0,0.0
2006-02-13 00:00:00-05:00,28.5297727455403,28.671566411904543,28.519995544215927,28.6324520111084,42600,0.0,0.0,0.0
2006-02-14 00:00:00-05:00,28.57868658427286,28.867162704467773,28.544460761975788,28.867162704467773,22700,0.0,0.0,0.0
2006-02-15 00:00:00-05:00,28.74979651887591,28.862252983578742,28.515104523170063,28.686233520507812,39800,0.0,0.0,0.0
2006-02-16 00:00:00-05:00,28.700907050272285,28.881815139108788,28.652011711960768,28.86225700378418,34400,0.0,0.0,0.0
2006-02-17 00:00:00-05:00,28.788916587803605,28.89648260098538,28.740021249842407,28.88670539855957,19400,0.0,0.0,0.0
2006-02-21 00:00:00-05:00,28.969824334646518,29.043166408142568,28.86225645756336,28.920930862426758,74300,0.0,0.0,0.0
2006-02-22 00:00:00-05:00,28.920944058040025,29.13118944181213,28.920944058040025,29.121410369873047,134900,0.0,0.0,0.0
2006-02-23 00:00:00-05:00,29.312087252046148,29.316975853704623,29.194740295410156,29.194740295410156,34100,0.0,0.0,0.0
2006-02-24 00:00:00-05:00,29.312086221804748,29.33653295957108,29.243634609992395,29.29741668701172,92500,0.0,0.0,0.0
2006-02-27 00:00:00-05:00,29.414766564415977,29.468550511949907,29.292530998263125,29.39031982421875,57700,0.0,0.0,0.0
2006-02-28 00:00:00-05:00,29.42942471916487,29.42942471916487,29.15561833322756,29.189844131469727,39700,0.0,0.0,0.0
2006-03-01 00:00:00-05:00,29.3071980740157,29.448991775512695,29.27786273244162,29.448991775512695,39500,0.0,0.0,0.0
2006-03-02 00:00:00-05:00,29.238743413162833,29.375648498535156,29.150733667268657,29.375648498535156,58500,0.0,0.0,0.0
2006-03-03 00:00:00-05:00,29.18985270222119,29.346314073030307,29.092063879173832,29.287641525268555,28000,0.0,0.0,0.0
2006-03-06 00:00:00-05:00,29.331645709138986,29.346313379441092,29.131179465954837,29.1654052734375,58200,0.0,0.0,0.0
2006-03-07 00:00:00-05:00,28.84758933487395,28.920931409758,28.798695861728874,28.86225700378418,58400,0.0,0.0,0.0
2006-03-08 00:00:00-05:00,28.749801991188598,28.93071008926105,28.68623898072175,28.90626335144043,39900,0.0,0.0,0.0
2006-03-09 00:00:00-05:00,28.9942708460838,29.077391986412987,28.940486907958984,28.940486907958984,43300,0.0,0.0,0.0
2006-03-10 00:00:00-05:00,28.99427393830178,29.224077383828405,28.93560139280205,29.209409713745117,10600,0.0,0.0,0.0
2006-03-13 00:00:00-05:00,29.3316410698798,29.488102412244196,29.3316410698798,29.439207077026367,45200,0.0,0.0,0.0
2006-03-14 00:00:00-05:00,29.48321585343034,29.820587183061654,29.48321585343034,29.815696716308594,21700,0.0,0.0,0.0
2006-03-15 00:00:00-05:00,29.89881933925228,29.918375611729335,29.737467501441596,29.859703063964844,22400,0.0,0.0,0.0
2006-03-16 00:00:00-05:00,29.95748410253713,30.13839216581574,29.88414203801452,30.0699405670166,27900,0.0,0.0,0.0
2006-03-17 00:00:00-05:00,30.167733308335904,30.250852584838867,30.079723565470168,30.250852584838867,254500,0.0,0.0,0.0
2006-03-20 00:00:00-05:00,30.36330860747,30.36330860747,30.21662632662146,30.299747467041016,57400,0.0,0.0,0.0
2006-03-21 00:00:00-05:00,30.14328490673746,30.211736510703286,30.030826568603516,30.030826568603516,70400,0.0,0.0,0.0
2006-03-22 00:00:00-05:00,30.128615294744193,30.26552036748373,30.10416855984416,30.236183166503906,91000,0.0,0.0,0.0
2006-03-23 00:00:00-05:00,30.069948287716716,30.069948287716716,29.791251355239016,29.869482040405273,48600,0.0,0.0,0.0
2006-03-24 00:00:00-05:00,29.884152113122994,30.089508843920324,29.82547956082382,30.01127815246582,45700,0.0,0.0,0.0
2006-03-27 00:00:00-05:00,30.04061333515669,30.069950543732574,29.913489161661456,30.02594566345215,41200,0.0,0.0,0.0
2006-03-28 00:00:00-05:00,29.962381368054693,29.996607177352182,29.742358841189887,29.77169418334961,51200,0.0,0.0,0.0
2006-03-29 00:00:00-05:00,29.849919935014682,30.079723358154297,29.849919935014682,30.079723358154297,99900,0.0,0.0,0.0
2006-03-30 00:00:00-05:00,30.28997579773296,30.46110485632554,30.206854637011674,30.319311141967773,31400,0.0,0.0,0.0
2006-03-31 00:00:00-05:00,30.21662388955448,30.21662388955448,30.118835088486968,30.15795135498047,53200,0.0,0.0,0.0
2006-04-03 00:00:00-04:00,30.21662901447412,30.490437330869423,30.157956469948896,30.412206649780273,63600,0.0,0.0,0.0
2006-04-04 00:00:00-04:00,30.509988926399974,30.69089698791504,30.509988926399974,30.69089698791504,49800,0.0,0.0,0.0
2006-04-05 00:00:00-04:00,30.70557849153584,30.871818961269167,30.681131747638847,30.832704544067383,25600,0.0,0.0,0.0
2006-04-06 00:00:00-04:00,30.862033936259166,30.891371142375533,30.778914650012762,30.85225486755371,51800,0.0,0.0,0.0
2006-04-07 00:00:00-04:00,30.85226049150546,30.891376773457655,30.407323042717678,30.485553741455078,35200,0.0,0.0,0.0
2006-04-10 00:00:00-04:00,30.55888800625906,30.617560548984457,30.505104064941406,30.505104064941406,21500,0.0,0.0,0.0
2006-04-11 00:00:00-04:00,30.5833369979781,30.58822746491283,30.187294973930648,30.280193328857422,30000,0.0,0.0,0.0
2006-04-12 00:00:00-04:00,30.16284177258014,30.275298247773456,30.12372736889681,30.16773223876953,37500,0.0,0.0,0.0
2006-04-13 00:00:00-04:00,30.167735185739257,30.3144174779217,30.11883984490075,30.25574493408203,15900,0.0,0.0,0.0
2006-04-17 00:00:00-04:00,30.4610976018295,30.49532340539693,30.412204129637857,30.475767135620117,40600,0.0,0.0,0.0
2006-04-18 00:00:00-04:00,30.52466947034384,30.920713424682617,30.52466947034384,30.920713424682617,80200,0.0,0.0,0.0
2006-04-19 00:00:00-04:00,30.837589402628467,31.204296112060547,30.837589402628467,31.204296112060547,67700,0.0,0.0,0.0
2006-04-20 00:00:00-04:00,31.17006117759235,31.199398377219335,31.047825643562575,31.165172576904297,353800,0.0,0.0,0.0
2006-04-21 00:00:00-04:00,31.414537638169886,31.448763444360015,31.316750686293258,31.39008903503418,32200,0.0,0.0,0.0
2006-04-24 00:00:00-04:00,31.341195010296172,31.46832102977623,31.29230153521401,31.448762893676758,19500,0.0,0.0,0.0
2006-04-25 00:00:00-04:00,31.536773302872806,31.551440972672008,31.297192658708596,31.385202407836914,46600,0.0,0.0,0.0
2006-04-26 00:00:00-04:00,31.502548908687707,31.66390074437785,31.502548908687707,31.624784469604492,1730900,0.0,0.0,0.0
2006-04-27 00:00:00-04:00,31.3900824441541,31.83502156153637,31.306963179477954,31.68345069885254,113700,0.0,0.0,0.0
2006-04-28 00:00:00-04:00,31.683461609831333,31.83992299206341,31.683461609831333,31.737245559692383,26500,0.0,0.0,0.0
2006-05-01 00:00:00-04:00,32.05993448789481,32.108827953567115,31.65900210085023,31.68345069885254,103900,0.0,0.0,0.0
2006-05-02 00:00:00-04:00,32.113724462730794,32.17239887077891,32.040382385253906,32.040382385253906,999200,0.0,0.0,0.0
2006-05-03 00:00:00-04:00,31.99638406440222,32.04038707913494,31.83992268368551,31.952377319335938,74500,0.0,0.0,0.0
2006-05-04 00:00:00-04:00,31.95236744609273,32.2066194426523,31.95236744609273,32.18706130981445,28300,0.0,0.0,0.0
2006-05-05 00:00:00-04:00,32.46576367189515,32.86180567050666,32.451096002366285,32.7884635925293,534400,0.0,0.0,0.0
2006-05-08 00:00:00-04:00,32.88624742466473,32.88624742466473,32.63199543800264,32.710227966308594,66700,0.0,0.0,0.0
2006-05-09 00:00:00-04:00,32.759127232153745,32.89113998413086,32.71023375847084,32.89113998413086,42100,0.0,0.0,0.0
2006-05-10 00:00:00-04:00,32.85691133282422,32.89602760051471,32.759124393930605,32.798240661621094,49100,0.0,0.0,0.0
2006-05-11 00:00:00-04:00,32.808021512853095,32.808021512853095,32.4266471862793,32.4266471862793,57400,0.0,0.0,0.0
2006-05-12 00:00:00-04:00,32.39241785784174,32.39241785784174,31.967036838902043,32.00615310668945,30900,0.0,0.0,0.0
2006-05-15 00:00:00-04:00,31.68345628726417,31.839917643211994,31.570997939083096,31.693233489990234,39800,0.0,0.0,0.0
2006-05-16 00:00:00-04:00,31.81057461263969,31.879026214196006,31.62966840724051,31.703006744384766,76100,0.0,0.0,0.0
2006-05-17 00:00:00-04:00,31.610115586269224,31.610115586269224,30.70557135109233,30.783802032470703,100400,0.0,0.0,0.0
2006-05-18 00:00:00-04:00,30.803354736328128,30.989153271269988,30.52954646721203,30.558883666992188,149000,0.0,0.0,0.0
2006-05-19 00:00:00-04:00,30.656679088944536,30.85225486755371,30.509996788695993,30.85225486755371,37900,0.0,0.0,0.0
2006-05-22 00:00:00-04:00,30.167723862737432,30.358410957519723,29.981925367620857,30.245954513549805,271000,0.0,0.0,0.0
2006-05-23 00:00:00-04:00,30.38776418900494,30.72024509672509,30.36331558227539,30.36331558227539,69500,0.0,0.0,0.0
2006-05-24 00:00:00-04:00,30.33885942459731,30.34374989049212,29.776577082500037,30.15795135498047,51100,0.0,0.0,0.0
2006-05-25 00:00:00-04:00,30.241072663917866,30.593111625446753,30.167732457043595,30.534439086914062,41400,0.0,0.0,0.0
2006-05-26 00:00:00-04:00,30.769134179025606,30.803359985351562,30.607782350489057,30.803359985351562,33400,0.0,0.0,0.0
2006-05-30 00:00:00-04:00,30.730017537411506,30.730017537411506,30.431764352314932,30.45621109008789,56700,0.0,0.0,0.0
2006-05-31 00:00:00-04:00,30.509994531515648,30.6811235582841,30.38286851291637,30.505104064941406,76700,0.0,0.0,0.0
2006-06-01 00:00:00-04:00,30.363309203811582,30.842474190582852,30.363309203811582,30.818025588989258,18000,0.0,0.0,0.0
2006-06-02 00:00:00-04:00,31.155399665719592,31.155399665719592,30.930484821142155,31.121173858642578,31100,0.0,0.0,0.0
2006-06-05 00:00:00-04:00,31.00872188898027,31.00872188898027,30.46110699781845,30.485553741455078,55600,0.0,0.0,0.0
2006-06-06 00:00:00-04:00,30.22640625537869,30.245964390760207,29.82547380588988,30.21173858642578,44700,0.0,0.0,0.0
2006-06-07 00:00:00-04:00,30.045507683703025,30.28508838993736,29.830371856689453,29.830371856689453,48800,0.0,0.0,0.0
2006-06-08 00:00:00-04:00,29.140948825347287,29.307189216300923,28.700902048234333,29.184953689575195,89700,0.0,0.0,0.0
2006-06-09 00:00:00-04:00,29.507662654596523,29.507662654596523,29.038278564297205,29.233856201171875,21800,0.0,0.0,0.0
2006-06-12 00:00:00-04:00,29.28763856033893,29.312085297334242,28.720465682281883,28.813364028930664,32200,0.0,0.0,0.0
2006-06-13 00:00:00-04:00,28.28530951097722,28.480887164612067,27.894156068874267,28.03106117248535,78300,0.0,0.0,0.0
2006-06-14 00:00:00-04:00,28.480881937618914,28.55422401056346,28.13373343803637,28.358646392822266,38800,0.0,0.0,0.0
2006-06-15 00:00:00-04:00,28.89648206868397,29.390314714579823,28.847588596789866,29.326751708984375,45100,0.0,0.0,0.0
