Date,Open,High,Low,Close,Volume
2024-03-13,29.615541,29.615541,29.455414,29.475183,20900.0
2024-03-14,29.307148,29.425762,29.257727,29.405993,28500.0
2024-03-15,28.971079,29.051144,28.971079,29.04027,16600.0
2024-03-18,29.211271,29.295288,29.211271,29.224121,13100.0
2024-03-19,29.303194,29.336802,29.297264,29.336802,10600.0
2024-03-20,29.396107,29.662985,29.396107,29.623447,28000.0
2024-03-21,29.83102,29.880442,29.76183,29.76183,6600.0
2024-03-22,29.732176,29.781597,29.702522,29.781597,10300.0
2024-03-25,29.662985,29.69758,29.623447,29.623447,14300.0
2024-03-26,29.722292,29.722292,29.564142,29.564142,10400.0
2024-03-27,29.58391,29.682755,29.534487,29.682755,5200.0
2024-03-28,29.742064,29.771717,29.732178,29.751947,12900.0
2024-04-01,29.717352,29.717352,29.593796,29.633333,4900.0
2024-04-02,29.267612,29.435646,29.267612,29.425762,33400.0
2024-04-03,29.425762,29.475183,29.326918,29.405993,11700.0
2024-04-04,29.60368,29.623447,29.089693,29.099577,14000.0
2024-04-05,29.099579,29.49001,29.099579,29.346687,17900.0
2024-04-08,29.366455,29.435646,29.346687,29.361513,14600.0
2024-04-09,29.445532,29.494953,29.317034,29.494953,25500.0
2024-04-10,29.158882,29.237957,29.158882,29.209293,21200.0
2024-04-11,29.188538,29.485067,29.188538,29.405993,17500.0
2024-04-12,29.282436,29.282436,29.030386,29.060038,12900.0
2024-04-15,29.011606,29.011606,28.58559,28.615244,17200.0
2024-04-16,28.60536,28.748682,28.595474,28.664665,20500.0
2024-04-17,28.615242,28.615242,28.437325,28.464012,30500.0
2024-04-18,28.546051,28.555935,28.368134,28.387901,24600.0
2024-04-19,28.249521,28.249521,27.923338,28.002413,20400.0
2024-04-22,28.051834,28.239637,27.989563,28.160563,15500.0
2024-04-23,28.31871,28.585588,28.31871,28.546051,32600.0
2024-04-24,28.447208,28.506514,28.359238,28.466976,28600.0
2024-04-25,27.962875,28.42744,27.962875,28.378017,13400.0
2024-04-26,28.78822,28.78822,28.704203,28.704203,8600.0
2024-04-29,28.74868,28.842583,28.694319,28.803045,8500.0
2024-04-30,28.72397,28.72397,28.35825,28.35825,10100.0
2024-05-01,28.249521,28.575705,28.24458,28.328596,12200.0
2024-05-02,28.457094,28.714087,28.457094,28.669607,5600.0
2024-05-03,29.010616,29.010616,28.980963,28.980963,2600.0
2024-05-06,29.089693,29.326918,29.089693,29.326918,13800.0
2024-05-07,29.326918,29.336802,29.326918,29.326918,5800.0
2024-05-08,29.218187,29.297262,29.218187,29.297262,15300.0
2024-05-09,29.287378,29.396107,29.287378,29.386223,24200.0
2024-05-10,29.485067,29.485067,29.435646,29.466288,9700.0
2024-05-13,29.44553,29.475182,29.435646,29.44553,7500.0
2024-05-14,29.476171,29.583912,29.386225,29.583912,19800.0
2024-05-15,29.662987,29.919981,29.662987,29.85079,13900.0
2024-05-16,29.939749,29.939749,29.840904,29.840904,10900.0
2024-05-17,29.85079,29.880442,29.85079,29.860672,5400.0
2024-05-20,29.999054,30.018824,29.949633,29.959517,5000.0
2024-05-21,29.890326,30.038591,29.890326,30.038591,9100.0
2024-05-22,30.058361,30.058361,29.880442,29.949633,13800.0
2024-05-23,29.979284,29.979284,29.653101,29.727234,14100.0
2024-05-24,29.979286,29.979286,29.929865,29.949633,7500.0
2024-05-28,29.870558,29.890327,29.781599,29.822124,5900.0
2024-05-29,29.667929,29.722292,29.613564,29.613564,7800.0
2024-05-30,29.524607,29.524607,29.149,29.208305,15000.0
2024-05-31,28.94143,29.415878,28.931545,29.415878,7600.0
2024-06-03,29.633335,29.633335,29.30715,29.435648,8100.0
2024-06-04,29.4653,29.564142,29.435646,29.554258,12300.0
2024-06-05,29.910095,29.929863,29.88143,29.91998,8200.0
2024-06-06,29.980272,29.980272,29.91998,29.939749,10000.0
2024-06-07,29.890327,29.890327,29.85079,29.85672,6400.0
2024-06-10,29.840906,29.93975,29.840906,29.910097,6100.0
2024-06-11,29.76183,29.999054,29.76183,29.999054,11400.0
2024-06-12,30.305471,30.39443,30.226397,30.265934,8400.0
2024-06-13,30.335123,30.335123,30.246164,30.275816,6400.0
2024-06-14,30.364775,30.364775,30.32524,30.35489,8000.0
2024-06-17,30.315355,30.681076,30.315355,30.592117,13200.0
2024-06-18,30.700846,30.71073,30.651424,30.661308,23300.0
2024-06-20,30.641539,30.641539,30.503159,30.503159,13000.0
2024-06-21,30.513044,30.611885,30.513044,30.602001,7000.0
2024-06-24,30.53281,30.53281,30.35489,30.35489,11800.0
2024-06-25,30.557522,30.572348,30.532808,30.552578,5200.0
2024-06-26,30.59212,30.681078,30.577291,30.681078,5500.0
2024-06-27,30.770033,30.80957,30.700842,30.770033,5200.0
2024-06-28,30.997375,30.997375,30.779919,30.779919,3000.0
