return,volatility,DSCF,LCF,XAUG,XSHD,BBRE,XDJA,ARKA,DDLS,PIT,BUFZ,JCPI,BLDG,FJUL,BSEP,FFLC,DRSK,JPIB,FCPI,SMI,DUBS,JULJ,VIXM,XEMD,EAOR,TDV,SMMD,ESGG,PSCQ,USMV,BBIN,MSTB,TUSI,GCLN,BBEM,GMOM,BITX,GOVZ,ABOT,ISPY,VSGX,BINV,QDEC,PNOV,BGLD,UVIX,BBSB,RMIF,LEAD,FYLD,BEMB,GCOW,DDWM,PTEU,PSMO,EVUS,ZALT,FDVL,PJAN,XJR,MBNE,RPHS,OMFS,BALT,HJAN,CBOE,MIG,VIXY,JULH,MBND,BOCT,MBCC,FJUN,DNOV,SPMV,GMAR,DFNL,VFQY,XSHQ,ARKC,NOCT,DJAN,EFV,PBTP,QTAP,HEFA,GFEB,HEEM,ARKG,QMAR,LKOR,BRLN,UAPR,ICOW,IVVM,TGLR,USMF,QVOY,XOCT,TOLL,DIHP,HCRB,PSMJ,PJUN,CNYA,XBJA,FJAN,JULZ,LOCT,MBBB,MRGR,IBHE,PSCW,ESGV,NEAR,DWCR,DJUN,FNOV,WEED,IDV,ARKQ,MARZ,RDVI,APRQ,OBND,ICVT,FPRO,FLOT,HEGD,PSH,ARKD,HYXU,APRD,PBUS,RODE,VMAX,GSST,XTOC,GDEC,ESG,DJUL,SPCZ,RSBT,XDSQ,HYBL,ICLO,MSTQ,BBHY,FAIL,BMAY,VWID,HSUN,WDNA,IBHG,ACSI,SATO,EAOA,SMMV,LQDW,PJUL,BAUG,IBHF,FFLG,BOXX,NUDV,OGIG,BBJP,TRTY,HYMU,MFUL,EFG,MSMR,SECT,XSEP,BNOV,ISVL,TYLD,GHTA,PRNT,EWUS,VFMV,PBP,GDMN,DOCT,NJAN,EPRF,MINN,EMHY,CLSE,BJAN,HOCT,IGEB,SMIN,FDEM,FDGR,FCLD,OVF,VXX,POCT,TMDV,ADFI,YMAR,XIDE,SDVD,SVIX,DINT,IVRA,USHY,FIBR,GHYG,UMAR,XJUN,CMCI,SEIQ,GSUS,MOTG,IZRL,BUYZ,HEAT,MAYZ,ROMO,MOTE,NFLP,KNG,ICSH,XJUL,HYIN,JANZ,PSEP,TJUL,OCTZ,IBMN,AFIF,FAUG,ATMP,SHYD,TSLZ,FMAY,VXZ,OVS,IGHG,IBMO,PSFJ,RYSE,CAOS,BBLB,DSEP,XDAP,PWS,NVDQ,IYZ,COWZ,ABFL,XDAT,FLIA,GVI,SEIV,BBUS,DAUG,XMPT,RTAI,UDEC,HYGW,OUSA,SNAV,JANH,YDEC,OCTH,SHAG,ACWV,PMAY,TAIL,DIVB,TMFX,JEMA,BJUL,FSEP,EMGF,FCTR,PAUG,PJFM,PSFO,QIG,BKGI,VFMF,GAA,ICF,DMAY,FRNW,GHMS,NJUL,IYJ,MDEV,UFEB,ITM,XTJL,FLDR,FLQS,CVAR,KWT,GAPR,PSFM,PAWZ,FDRV,KAPR,LJAN,TDVI,FOCT,BJUN,DECZ,TMFM,OVT,HAUS,OVB,MLN,XBAP,OCTJ,IGRO,XNOV,QPFF,MOAT,JANJ,RSEE,ECH,QTJA,ARCM,FEBZ,GJUN,ITA,QTJL,RDFI,SYLD,IMFL,MAMB,NAPR,OEUR,VLUE,IPPP,PAVE,BAPR,QUVU,JPLD,MEAR,PFEB,EFNL,FMAR,FDHT,CEMB,SMDV,TSLP,XISE,TYA,BHYB,AMZP,OCTQ,IBMR,NUMV,TOKE,HYDB,SEPZ,JANQ,WLDR,UVXY,BBAX,DFEB,OILK,HELX,XTJA,AUGZ,ITB,SEIM,VFVA,WUGI,GTIP,DFIC,JAND,UMAY,OUSM,AAAU,QHY,PDEC,WTAI,ESML,OCTD,NULG,IBMP,PTMC,OVL,XVV,OVM,FMAG,TMFC,LVHI,XBOC,KJUL,EFAV,IBMQ,DURA,UAUG,PBL,SLVP,JMUB,ABHY,NVDX,GJUL,MSFY,DDEC,IAGG,MOTI,PICK,HIYS,IDUB,RSST,USEP,MTUM,GDMA,GARP,VNM,YSEP,OVLH,BCHP,DUSA,HSRT,FFSM,TMFG,FDEC,VEGN,EFAD,QUAL,NUMG,PTLC,NULC,INTL,GLOV,PSFF,BWTG,VFMO,BBCA,HYHG,RSSB,BUYW,VCEB,IYT,DMAR,FLQM,GJAN,CALF,EZU,PSFD,EMDV,KJAN,BSMC,NULV,IPDP,GNOV,FDEV,TMFS,TSLT,TMFE,IYLD,PMAR,HFGO,FFEB,IEFA,PSDM,IEDI,DFIS,FPAG,SNOV,QJUN,FLQL,TLTW,UOCT,XDOC,FLDZ,EYLD,IMSI,ENOR,FLHY,SNPD,FBCV,GOOP,APRH,QTOC,MDLV,NOBL,ABLG,SELV,QCON,BUFD,FPFD,JMST,IFRA,IVVB,EEMV,GMAY,BDEC,CSM,DWAT,PSMR,DWLD,GEMD,SHDG,SAUG,EAOM,IETC,ADME,BALI,SMAY,HYD,IBHJ,PSMD,FFOG,PSCX,NUDM,GAUG,XVOL,EGUS,BUFR,ISDB,UJUL,UJUN,FRDM,XTAP,SNPG,XMAR,NANC,IQM,ABLD,MAGA,BUFG,DFND,SVAL,MYLD,PAPR,IBHH,SVXY,BFEB,DISV,CEFS,YJUN,IGLD,GPOW,XBJL,OMFL,EALT,JUCY,SMB,FDCE,IBHI,REGL,JCPB,VAMO,BLKC,BUFQ,IGV,BUFF,GSEW,DAPR,KRUZ,APRJ,TBJL,QSIG,GVAL,SPYI,IQDG,FBCG,ARKY,REM,FLBL,TILT,GOVT,IGE,BUFB,DOGG,PEX,UJAN,AESR,VUSB,XUSP,TFJL,EMTL,UNOV,NUSC,JUNZ,EAOK,KOCT,FAPR,AJAN,JULD,MPRO,SMOT,JBBB,OSCV,BMAR,RULE,XJH,BBEU,BUFT,GSEE,WBAT,GOCT,ARKX,FUNL,ZECP,GOLY,SNPV,APRZ,PUTD,ARKZ,GSEP,GDE,GSID,QLC,NUEM,AAPY,STOT,TMAT,JULQ,ACIO,NURE,INDA,LQDI,ZVOL,EDEN,PSCJ,BBIB,RVRB,QSPT,XDQQ,EUDV,NOVZ,IEO,BUSA,XDJL,XDEC,LBO
1.576040422251563,0.8208000783155638,DSCF,LCF,XAUG,XSHD,BBRE,XDJA,ARKA,DDLS,PIT,BUFZ,JCPI,BLDG,FJUL,BSEP,FFLC,DRSK,JPIB,FCPI,SMI,DUBS,JULJ,VIXM,XEMD,EAOR,TDV,SMMD,ESGG,PSCQ,USMV,BBIN,MSTB,TUSI,GCLN,BBEM,GMOM,BITX,GOVZ,ABOT,ISPY,VSGX,BINV,QDEC,PNOV,BGLD,UVIX,BBSB,RMIF,LEAD,FYLD,BEMB,GCOW,DDWM,PTEU,PSMO,EVUS,ZALT,FDVL,PJAN,XJR,MBNE,RPHS,OMFS,BALT,HJAN,CBOE,MIG,VIXY,JULH,MBND,BOCT,MBCC,FJUN,DNOV,SPMV,GMAR,DFNL,VFQY,XSHQ,ARKC,NOCT,DJAN,EFV,PBTP,QTAP,HEFA,GFEB,HEEM,ARKG,QMAR,LKOR,BRLN,UAPR,ICOW,IVVM,TGLR,USMF,QVOY,XOCT,TOLL,DIHP,HCRB,PSMJ,PJUN,CNYA,XBJA,FJAN,JULZ,LOCT,MBBB,MRGR,IBHE,PSCW,ESGV,NEAR,DWCR,DJUN,FNOV,WEED,IDV,ARKQ,MARZ,RDVI,APRQ,OBND,ICVT,FPRO,FLOT,HEGD,PSH,ARKD,HYXU,APRD,PBUS,RODE,VMAX,GSST,XTOC,GDEC,ESG,DJUL,SPCZ,RSBT,XDSQ,HYBL,ICLO,MSTQ,BBHY,FAIL,BMAY,VWID,HSUN,WDNA,IBHG,ACSI,SATO,EAOA,SMMV,LQDW,PJUL,BAUG,IBHF,FFLG,BOXX,NUDV,OGIG,BBJP,TRTY,HYMU,MFUL,EFG,MSMR,SECT,XSEP,BNOV,ISVL,TYLD,GHTA,PRNT,EWUS,VFMV,PBP,GDMN,DOCT,NJAN,EPRF,MINN,EMHY,CLSE,BJAN,HOCT,IGEB,SMIN,FDEM,FDGR,FCLD,OVF,VXX,POCT,TMDV,ADFI,YMAR,XIDE,SDVD,SVIX,DINT,IVRA,USHY,FIBR,GHYG,UMAR,XJUN,CMCI,SEIQ,GSUS,MOTG,IZRL,BUYZ,HEAT,MAYZ,ROMO,MOTE,NFLP,KNG,ICSH,XJUL,HYIN,JANZ,PSEP,TJUL,OCTZ,IBMN,AFIF,FAUG,ATMP,SHYD,TSLZ,FMAY,VXZ,OVS,IGHG,IBMO,PSFJ,RYSE,CAOS,BBLB,DSEP,XDAP,PWS,NVDQ,IYZ,COWZ,ABFL,XDAT,FLIA,GVI,SEIV,BBUS,DAUG,XMPT,RTAI,UDEC,HYGW,OUSA,SNAV,JANH,YDEC,OCTH,SHAG,ACWV,PMAY,TAIL,DIVB,TMFX,JEMA,BJUL,FSEP,EMGF,FCTR,PAUG,PJFM,PSFO,QIG,BKGI,VFMF,GAA,ICF,DMAY,FRNW,GHMS,NJUL,IYJ,MDEV,UFEB,ITM,XTJL,FLDR,FLQS,CVAR,KWT,GAPR,PSFM,PAWZ,FDRV,KAPR,LJAN,TDVI,FOCT,BJUN,DECZ,TMFM,OVT,HAUS,OVB,MLN,XBAP,OCTJ,IGRO,XNOV,QPFF,MOAT,JANJ,RSEE,ECH,QTJA,ARCM,FEBZ,GJUN,ITA,QTJL,RDFI,SYLD,IMFL,MAMB,NAPR,OEUR,VLUE,IPPP,PAVE,BAPR,QUVU,JPLD,MEAR,PFEB,EFNL,FMAR,FDHT,CEMB,SMDV,TSLP,XISE,TYA,BHYB,AMZP,OCTQ,IBMR,NUMV,TOKE,HYDB,SEPZ,JANQ,WLDR,UVXY,BBAX,DFEB,OILK,HELX,XTJA,AUGZ,ITB,SEIM,VFVA,WUGI,GTIP,DFIC,JAND,UMAY,OUSM,AAAU,QHY,PDEC,WTAI,ESML,OCTD,NULG,IBMP,PTMC,OVL,XVV,OVM,FMAG,TMFC,LVHI,XBOC,KJUL,EFAV,IBMQ,DURA,UAUG,PBL,SLVP,JMUB,ABHY,NVDX,GJUL,MSFY,DDEC,IAGG,MOTI,PICK,HIYS,IDUB,RSST,USEP,MTUM,GDMA,GARP,VNM,YSEP,OVLH,BCHP,DUSA,HSRT,FFSM,TMFG,FDEC,VEGN,EFAD,QUAL,NUMG,PTLC,NULC,INTL,GLOV,PSFF,BWTG,VFMO,BBCA,HYHG,RSSB,BUYW,VCEB,IYT,DMAR,FLQM,GJAN,CALF,EZU,PSFD,EMDV,KJAN,BSMC,NULV,IPDP,GNOV,FDEV,TMFS,TSLT,TMFE,IYLD,PMAR,HFGO,FFEB,IEFA,PSDM,IEDI,DFIS,FPAG,SNOV,QJUN,FLQL,TLTW,UOCT,XDOC,FLDZ,EYLD,IMSI,ENOR,FLHY,SNPD,FBCV,GOOP,APRH,QTOC,MDLV,NOBL,ABLG,SELV,QCON,BUFD,FPFD,JMST,IFRA,IVVB,EEMV,GMAY,BDEC,CSM,DWAT,PSMR,DWLD,GEMD,SHDG,SAUG,EAOM,IETC,ADME,BALI,SMAY,HYD,IBHJ,PSMD,FFOG,PSCX,NUDM,GAUG,XVOL,EGUS,BUFR,ISDB,UJUL,UJUN,FRDM,XTAP,SNPG,XMAR,NANC,IQM,ABLD,MAGA,BUFG,DFND,SVAL,MYLD,PAPR,IBHH,SVXY,BFEB,DISV,CEFS,YJUN,IGLD,GPOW,XBJL,OMFL,EALT,JUCY,SMB,FDCE,IBHI,REGL,JCPB,VAMO,BLKC,BUFQ,IGV,BUFF,GSEW,DAPR,KRUZ,APRJ,TBJL,QSIG,GVAL,SPYI,IQDG,FBCG,ARKY,REM,FLBL,TILT,GOVT,IGE,BUFB,DOGG,PEX,UJAN,AESR,VUSB,XUSP,TFJL,EMTL,UNOV,NUSC,JUNZ,EAOK,KOCT,FAPR,AJAN,JULD,MPRO,SMOT,JBBB,OSCV,BMAR,RULE,XJH,BBEU,BUFT,GSEE,WBAT,GOCT,ARKX,FUNL,ZECP,GOLY,SNPV,APRZ,PUTD,ARKZ,GSEP,GDE,GSID,QLC,NUEM,AAPY,STOT,TMAT,JULQ,ACIO,NURE,INDA,LQDI,ZVOL,EDEN,PSCJ,BBIB,RVRB,QSPT,XDQQ,EUDV,NOVZ,IEO,BUSA,XDJL,XDEC,LBO
